///////////////////////////////////////////////////////////////
// Scripted by THINH NGUYEN
// File: ECIDsOnlyFromHostLog.txt
// SoftRev: 1.76a5
// Date: Tue Aug 13 17:36:35 2019
//
// This file is to configure all VIDs. WARNING!!!
// DO NOT_EDIT without reading first.
// All comments should follow the format being used and seen.
// The last line should be an empty line.
//
ECID : $389050657 : 17307121 : RC1TO24LightAlarmHigh : 
ECID : $389050679 : 17307137 : RC1TO25LightAlarmHigh : 
ECID : $389050707 : 17307153 : RC1TO26LightAlarmHigh : 
ECID : $389050729 : 17307169 : RC1TO27LightAlarmHigh : 
ECID : $389050757 : 17307185 : RC1TO28LightAlarmHigh : 
ECID : $389050881 : 17307201 : RC1TO29LightAlarmHigh : 
ECID : $389050903 : 17307217 : RC1TO30LightAlarmHigh : 
ECID : $389050931 : 17307233 : RC1TO31LightAlarmHigh : 
ECID : $389050953 : 17307249 : RC1TO32LightAlarmHigh : 
ECID : $389050981 : 17307265 : RC1TO33LightAlarmHigh : 
ECID : $389051009 : 17307281 : RC1TO34LightAlarmHigh : 
ECID : $389051031 : 17307297 : RC1TO35LightAlarmHigh : 
